YEAR,MO,DY,HR,QV2M,RH2M,PRECTOTCORR
2022,8,14,2,12.94,75.69,0
2022,8,14,3,12.94,78.19,0
2022,8,14,4,12.94,80.81,0
2022,8,14,5,12.94,82.44,0
2022,8,14,6,13.12,75.19,0
2022,8,14,7,13,62.88,0.01
2022,8,14,8,12.27,50.69,0
2022,8,14,9,11.47,41.19,0
2022,8,14,10,10.86,34.69,0.01
2022,8,14,11,10.31,30.31,0.01
2022,8,14,12,9.83,27.31,0.01
2022,8,14,13,9.46,25.69,0.01
2022,8,14,14,9.28,25.5,0.01
2022,8,14,15,9.16,26.44,0.01
2022,8,14,16,9.09,28.62,0.01
2022,8,14,17,9.16,32.06,0
2022,8,14,18,9.28,36.94,0
2022,8,14,19,9.58,43.31,0
2022,8,14,20,9.95,48.69,0
2022,8,14,21,10.38,54.06,0
2022,8,14,22,10.74,59.06,0
2022,8,14,23,11.05,63.5,0
2022,8,15,0,11.35,67.44,0
2022,8,15,1,11.66,71.19,0
2022,8,15,2,11.9,74.62,0
2022,8,15,3,12.15,77.75,0
2022,8,15,4,12.33,80.56,0
2022,8,15,5,12.57,81.94,0
2022,8,15,6,12.45,72.81,0
2022,8,15,7,12.02,58.69,0.01
2022,8,15,8,11.54,48.81,0.01
2022,8,15,9,11.05,41.75,0.01
2022,8,15,10,10.62,36.62,0
2022,8,15,11,10.38,33.62,0
2022,8,15,12,10.19,32,0
2022,8,15,13,10.13,31.69,0
2022,8,15,14,10.07,32.19,0
2022,8,15,15,10.01,33.12,0
2022,8,15,16,9.89,34.5,0
2022,8,15,17,9.83,36.88,0
2022,8,15,18,9.83,40.94,0
2022,8,15,19,10.01,47.81,0
2022,8,15,20,10.19,52.31,0
2022,8,15,21,10.44,56.81,0
2022,8,15,22,10.62,61,0
2022,8,15,23,10.8,63.94,0
2022,8,16,0,10.93,65.88,0
2022,8,16,1,11.05,68.06,0
2022,8,16,2,11.23,70.88,0
2022,8,16,3,11.35,72.81,0
2022,8,16,4,11.47,74.44,0
2022,8,16,5,11.54,76.25,0
2022,8,16,6,11.47,67.75,0
2022,8,16,7,10.74,51.62,0
2022,8,16,8,9.89,40.38,0
2022,8,16,9,8.97,32,0
2022,8,16,10,8.3,26.44,0
2022,8,16,11,7.87,22.69,0
2022,8,16,12,7.57,20.31,0
2022,8,16,13,7.39,19.19,0
2022,8,16,14,7.26,18.88,0
2022,8,16,15,7.26,19.31,0
2022,8,16,16,7.32,20.56,0
2022,8,16,17,7.45,22.75,0
2022,8,16,18,7.69,26.88,0
2022,8,16,19,8,33.69,0
2022,8,16,20,8.24,38.12,0
2022,8,16,21,8.42,41.94,0
2022,8,16,22,8.54,45.06,0
2022,8,16,23,8.79,48,0
2022,8,17,0,9.09,50.81,0
2022,8,17,1,9.34,53.31,0
2022,8,17,2,9.58,55.81,0
2022,8,17,3,9.77,58.06,0
2022,8,17,4,9.89,60.62,0
2022,8,17,5,10.01,61.75,0
2022,8,17,6,10.07,55.31,0
2022,8,17,7,9.64,42.19,0
2022,8,17,8,9.03,32.19,0
2022,8,17,9,8.61,27.06,0
2022,8,17,10,8.3,23.44,0
2022,8,17,11,8.24,21.44,0
2022,8,17,12,8.24,20.5,0
2022,8,17,13,8.3,20.19,0
2022,8,17,14,8.3,20.38,0
2022,8,17,15,8.36,21.06,0
2022,8,17,16,8.42,22.25,0
2022,8,17,17,8.54,24.25,0
2022,8,17,18,8.79,28.12,0
2022,8,17,19,9.22,34.56,0
2022,8,17,20,9.64,39.81,0
2022,8,17,21,10.07,44.81,0
2022,8,17,22,10.25,48.75,0
2022,8,17,23,10.25,51,0
2022,8,18,0,10.07,52.19,0
2022,8,18,1,9.95,53.25,0
2022,8,18,2,9.89,54.88,0
2022,8,18,3,10.01,57.12,0
2022,8,18,4,10.19,59.81,0
2022,8,18,5,10.38,61.88,0
2022,8,18,6,10.56,53.69,0
2022,8,18,7,10.38,41.88,0
2022,8,18,8,9.34,30.38,0
2022,8,18,9,8.48,23.88,0
2022,8,18,10,8,20.25,0
2022,8,18,11,7.69,17.94,0
2022,8,18,12,7.45,16.56,0
2022,8,18,13,7.32,15.94,0
2022,8,18,14,7.32,16.19,0
2022,8,18,15,7.51,17.38,0
2022,8,18,16,7.81,19.5,0
2022,8,18,17,8.12,22.31,0
2022,8,18,18,8.3,25.75,0
2022,8,18,19,8.54,29.75,0
2022,8,18,20,8.91,33.75,0
2022,8,18,21,9.28,37.69,0
2022,8,18,22,9.58,41.19,0
2022,8,18,23,9.83,44.88,0
2022,8,19,0,10.01,48.06,0
2022,8,19,1,10.25,50.88,0
2022,8,19,2,10.44,53.75,0
2022,8,19,3,10.68,56.62,0
2022,8,19,4,10.86,59.25,0
2022,8,19,5,10.99,60.5,0
2022,8,19,6,10.99,52.44,0
2022,8,19,7,10.44,41.25,0
2022,8,19,8,9.46,30.69,0
2022,8,19,9,9.16,26.5,0
2022,8,19,10,9.09,24.12,0
2022,8,19,11,9.28,23,0
2022,8,19,12,9.52,22.75,0
2022,8,19,13,9.7,22.88,0
2022,8,19,14,9.89,23.5,0
2022,8,19,15,9.95,24.56,0
2022,8,19,16,10.01,26.38,0
2022,8,19,17,10.07,29.19,0
2022,8,19,18,10.13,33.19,0
2022,8,19,19,10.38,38,0
2022,8,19,20,10.68,42.5,0
2022,8,19,21,11.11,47.88,0
2022,8,19,22,11.54,53.25,0
2022,8,19,23,11.78,57.94,0
2022,8,20,0,11.96,61.94,0
2022,8,20,1,12.08,65.62,0
2022,8,20,2,12.21,69,0
2022,8,20,3,12.33,72.12,0
2022,8,20,4,12.45,75.06,0
2022,8,20,5,12.51,77,0
2022,8,20,6,12.57,68.88,0
2022,8,20,7,11.6,52.06,0
2022,8,20,8,10.07,37.19,0
2022,8,20,9,9.03,28.69,0
2022,8,20,10,8.24,23.19,0
2022,8,20,11,7.69,19.56,0
2022,8,20,12,7.2,17.25,0
2022,8,20,13,6.96,15.94,0
2022,8,20,14,6.77,15.5,0
2022,8,20,15,6.84,15.88,0
2022,8,20,16,7.08,17.56,0
2022,8,20,17,7.69,21,0
2022,8,20,18,8.54,26.94,0
2022,8,20,19,9.28,33.94,0
2022,8,20,20,9.95,39.94,0
2022,8,20,21,10.31,45.25,0
2022,8,20,22,10.44,49.5,0
2022,8,20,23,10.62,53.12,0
2022,8,21,0,10.8,56.56,0
2022,8,21,1,10.99,59.62,0
2022,8,21,2,11.11,62.06,0
2022,8,21,3,11.17,64.12,0
2022,8,21,4,11.29,66.38,0
2022,8,21,5,11.41,68.56,0
2022,8,21,6,11.72,62.31,0
2022,8,21,7,11.96,52.06,0
2022,8,21,8,11.35,39.75,0
2022,8,21,9,10.19,30.5,0
2022,8,21,10,9.16,24,0
2022,8,21,11,8.36,19.88,0
2022,8,21,12,7.93,17.69,0
2022,8,21,13,7.87,16.94,0
2022,8,21,14,8,17.38,0
2022,8,21,15,8.12,18.5,0
2022,8,21,16,8.24,20.38,0
2022,8,21,17,8.48,23.19,0
2022,8,21,18,8.79,27.94,0
2022,8,21,19,9.22,34.69,0
2022,8,21,20,9.77,39.88,0
2022,8,21,21,10.44,45.44,0
2022,8,21,22,11.11,50.44,0
2022,8,21,23,11.47,54.19,0
2022,8,22,0,11.66,57.44,0
2022,8,22,1,11.9,61.12,0
2022,8,22,2,12.15,65.06,0
2022,8,22,3,12.33,68.81,0
2022,8,22,4,12.45,71.88,0
2022,8,22,5,12.51,74.31,0
2022,8,22,6,12.39,66.19,0
2022,8,22,7,11.47,50.62,0
2022,8,22,8,10.07,35.94,0
2022,8,22,9,9.03,27.19,0
2022,8,22,10,8.42,22.5,0
2022,8,22,11,8.18,19.88,0
2022,8,22,12,8.06,18.62,0
2022,8,22,13,8.12,18.56,0
2022,8,22,14,8.42,19.88,0
2022,8,22,15,8.85,22.44,0
2022,8,22,16,9.34,26.25,0
2022,8,22,17,9.77,30.88,0
2022,8,22,18,10.13,36.5,0
2022,8,22,19,10.68,43.31,0
2022,8,22,20,11.29,49.44,0
2022,8,22,21,11.9,55.62,0
2022,8,22,22,12.51,61.38,0.01
2022,8,22,23,13.06,66.62,0.01
2022,8,23,0,13.43,71.56,0
2022,8,23,1,13.79,76.19,0
2022,8,23,2,14.1,80.5,0
2022,8,23,3,14.34,84.38,0
2022,8,23,4,14.53,87.88,0
2022,8,23,5,14.71,90.38,0
2022,8,23,6,14.59,80,0.01
2022,8,23,7,13.24,60.81,0.01
2022,8,23,8,12.08,46.94,0
2022,8,23,9,11.05,37.62,0
2022,8,23,10,10.07,30.69,0
2022,8,23,11,9.28,25.94,0
2022,8,23,12,8.79,23.06,0
2022,8,23,13,8.67,22.12,0
2022,8,23,14,8.73,22.75,0
2022,8,23,15,8.91,24.31,0
2022,8,23,16,9.03,26.69,0
2022,8,23,17,9.28,30.06,0
2022,8,23,18,9.64,35.44,0
2022,8,23,19,10.13,42.5,0
2022,8,23,20,10.68,48.19,0
2022,8,23,21,11.29,53.62,0
2022,8,23,22,11.84,58.62,0
2022,8,23,23,12.27,62.69,0
2022,8,24,0,12.57,66.25,0.01
2022,8,24,1,12.88,70.06,0.01
2022,8,24,2,13.24,73.81,0.01
2022,8,24,3,13.55,76.81,0.01
2022,8,24,4,13.79,78.56,0.02
2022,8,24,5,13.98,79.38,0.02
2022,8,24,6,14.1,76.25,0.03
2022,8,24,7,14.04,69.94,0.03
2022,8,24,8,13.79,62.81,0.04
2022,8,24,9,13.55,57.69,0.07
2022,8,24,10,13.37,54.69,0.09
2022,8,24,11,13.12,51.94,0.11
2022,8,24,12,12.82,49.62,0.13
2022,8,24,13,12.57,48.12,0.17
2022,8,24,14,12.27,47.38,0.26
2022,8,24,15,11.96,46.88,0.31
2022,8,24,16,11.6,46.62,0.2
2022,8,24,17,11.66,48.81,0.15
2022,8,24,18,12.39,57.5,0.08
2022,8,24,19,13.12,65.75,0.03
2022,8,24,20,13.67,71.56,0.03
2022,8,24,21,14.1,76.75,0.03
2022,8,24,22,14.4,80.94,0.03
2022,8,24,23,14.53,83.94,0.02
2022,8,25,0,14.59,86,0.02
2022,8,25,1,14.65,87.69,0.01
2022,8,25,2,14.65,89.25,0.01
2022,8,25,3,14.59,90,0.02
2022,8,25,4,14.53,90.31,0.02
2022,8,25,5,14.47,90.88,0.03
2022,8,25,6,14.53,86.5,0.03
2022,8,25,7,13.92,74.81,0.03
2022,8,25,8,12.51,59.12,0.04
2022,8,25,9,11.54,49.12,0.05
2022,8,25,10,10.93,43,0.06
2022,8,25,11,10.56,39,0.07
2022,8,25,12,10.38,36.31,0.06
2022,8,25,13,10.25,35.12,0.05
2022,8,25,14,10.19,34.94,0.04
2022,8,25,15,10.13,34.75,0.03
2022,8,25,16,10.13,36.25,0.02
2022,8,25,17,10.13,38.19,0.02
2022,8,25,18,10.25,42.19,0.02
2022,8,25,19,10.62,47.75,0.02
2022,8,25,20,11.29,54.31,0.3
2022,8,25,21,12.21,63.19,0.17
2022,8,25,22,13,71,0.13
2022,8,25,23,13.61,77.62,0.08
2022,8,26,0,14.04,82.62,0.13
2022,8,26,1,14.28,86.38,0.24
2022,8,26,2,14.34,88.75,0.36
2022,8,26,3,14.28,89.88,0.36
2022,8,26,4,14.22,90.12,0.3
2022,8,26,5,14.16,90.44,0.22
2022,8,26,6,14.34,86.69,0.26
2022,8,26,7,13.79,75.88,0.3
2022,8,26,8,12.76,64.94,0.34
2022,8,26,9,12.08,57,0.39
2022,8,26,10,11.72,52.38,0.51
2022,8,26,11,11.6,49.38,0.59
2022,8,26,12,11.54,46.62,0.61
2022,8,26,13,11.47,44.5,0.67
2022,8,26,14,11.47,44.19,0.64
2022,8,26,15,11.54,45.56,0.63
2022,8,26,16,11.84,48.81,0.6
2022,8,26,17,12.7,55.5,0.51
2022,8,26,18,14.1,68,0.44
2022,8,26,19,14.47,76.5,0.39
2022,8,26,20,14.28,79.56,0.03
2022,8,26,21,13.98,80.75,0.03
2022,8,26,22,13.92,82.25,0.03
2022,8,26,23,13.73,82.12,0.02
2022,8,27,0,13.73,83.56,0.02
2022,8,27,1,13.73,85.31,0.01
2022,8,27,2,13.73,86.94,0
2022,8,27,3,13.73,88.44,0
2022,8,27,4,13.73,90.19,0
2022,8,27,5,13.67,92,0
2022,8,27,6,13.79,86.94,0.01
2022,8,27,7,13.24,71.06,0.01
2022,8,27,8,12.27,55.5,0.01
2022,8,27,9,11.41,45.56,0
2022,8,27,10,10.93,39.31,0
2022,8,27,11,10.68,35.69,0
2022,8,27,12,10.56,33.62,0
2022,8,27,13,10.5,32.69,0
2022,8,27,14,10.5,32.88,0
2022,8,27,15,10.62,34.94,0
2022,8,27,16,10.8,37.69,0
2022,8,27,17,10.99,41.25,0
2022,8,27,18,11.47,48.62,0
2022,8,27,19,11.84,56.62,0
2022,8,27,20,12.02,60.75,0
2022,8,27,21,12.08,64.19,0
2022,8,27,22,12.33,67.88,0
2022,8,27,23,12.51,71.06,0
2022,8,28,0,12.76,73.75,0
2022,8,28,1,12.94,76.56,0
2022,8,28,2,13.12,79.12,0
2022,8,28,3,13.24,81.81,0
2022,8,28,4,13.37,83.25,0
2022,8,28,5,13.43,85.44,0
2022,8,28,6,13.37,79.12,0
2022,8,28,7,12.94,63.88,0
2022,8,28,8,12.45,50.25,0
2022,8,28,9,12.15,43,0
2022,8,28,10,11.78,37.81,0
2022,8,28,11,11.54,34.31,0
2022,8,28,12,11.35,32.19,0
2022,8,28,13,11.17,30.88,0
2022,8,28,14,10.99,30.12,0
2022,8,28,15,10.86,30.69,0
2022,8,28,16,10.8,31.44,0
2022,8,28,17,10.74,33.31,0
2022,8,28,18,11.6,41.75,0
2022,8,28,19,11.6,46.94,0
2022,8,28,20,11.6,50.25,0
2022,8,28,21,11.66,54,0
2022,8,28,22,11.72,57.31,0
2022,8,28,23,11.66,60.06,0
2022,8,29,0,11.66,62.62,0
2022,8,29,1,11.72,65.38,0
2022,8,29,2,11.84,68.06,0
2022,8,29,3,11.9,70.69,0
2022,8,29,4,12.02,73.25,0
2022,8,29,5,12.08,75.25,0
2022,8,29,6,12.02,67.31,0
2022,8,29,7,11.78,55.56,0
2022,8,29,8,11.05,40.44,0
2022,8,29,9,10.56,32.44,0
2022,8,29,10,10.38,28.56,0
2022,8,29,11,10.19,26.06,0
2022,8,29,12,10.13,24.44,0
2022,8,29,13,10.13,23.75,0
2022,8,29,14,10.13,24.12,0
2022,8,29,15,10.25,25.38,0
2022,8,29,16,10.38,27.44,0
2022,8,29,17,10.56,30.25,0
2022,8,29,18,11.23,37.38,0
2022,8,29,19,11.66,44.31,0
2022,8,29,20,12.02,49.12,0
2022,8,29,21,12.39,54,0
2022,8,29,22,12.63,58.31,0
2022,8,29,23,12.94,62.44,0
2022,8,30,0,13.18,65.88,0
2022,8,30,1,13.49,69.56,0.01
2022,8,30,2,13.79,73.69,0.01
2022,8,30,3,14.1,77.5,0.01
2022,8,30,4,14.34,81.5,0.01
2022,8,30,5,14.59,84.25,0.01
2022,8,30,6,14.65,78.94,0.01
2022,8,30,7,13.73,62.38,0.01
2022,8,30,8,13,49.44,0.01
2022,8,30,9,12.57,41.38,0.01
2022,8,30,10,12.27,35.56,0.01
2022,8,30,11,12.15,32.44,0.01
2022,8,30,12,12.02,30.81,0.02
2022,8,30,13,11.84,30.62,0.02
2022,8,30,14,11.78,31.38,0.03
2022,8,30,15,11.84,32.75,0.03
2022,8,30,16,11.9,35.25,0.03
2022,8,30,17,12.08,38.56,0.03
2022,8,30,18,12.82,45.88,0.04
2022,8,30,19,13.37,52.5,0.04
2022,8,30,20,13.79,57.69,0.23
2022,8,30,21,14.28,63.88,0.2
2022,8,30,22,14.83,69.38,0.2
2022,8,30,23,15.2,74.31,0.18
2022,8,31,0,15.38,78.44,0.17
2022,8,31,1,15.5,81.88,0.17
2022,8,31,2,15.56,85.25,0.16
2022,8,31,3,15.69,88.19,0.16
2022,8,31,4,15.75,90.56,0.18
2022,8,31,5,15.75,92.56,0.17
2022,8,31,6,15.87,89.12,0.21
2022,8,31,7,15.75,77.06,0.33
2022,8,31,8,15.32,64.12,0.27
2022,8,31,9,14.53,54,0.17
2022,8,31,10,13.92,47.19,0.11
2022,8,31,11,13.37,43,0.07
2022,8,31,12,12.76,38.88,0.05
2022,8,31,13,12.27,36.25,0.04
2022,8,31,14,11.78,34.69,0.03
2022,8,31,15,11.35,34.19,0.03
2022,8,31,16,11.11,34.94,0.03
2022,8,31,17,11.23,37.94,0.02
2022,8,31,18,12.76,49.31,0.02
2022,8,31,19,13.12,55.38,0.03
2022,8,31,20,13.61,60.88,0
2022,8,31,21,13.98,66.81,0
2022,8,31,22,14.4,72.69,0
2022,8,31,23,14.65,77.19,0
2022,9,1,0,14.71,80.62,0
2022,9,1,1,14.77,83.62,0
2022,9,1,2,14.77,86.19,0
2022,9,1,3,14.77,88.62,0
2022,9,1,4,14.77,91.19,0
2022,9,1,5,14.83,93.69,0
2022,9,1,6,14.77,87.44,0
2022,9,1,7,14.4,72.56,0
2022,9,1,8,13.79,59.56,0
2022,9,1,9,13.12,50.12,0
2022,9,1,10,12.45,43.19,0
2022,9,1,11,11.9,38.25,0
2022,9,1,12,11.35,34.69,0
2022,9,1,13,10.93,32.12,0
2022,9,1,14,10.5,30.44,0
2022,9,1,15,10.19,29.94,0
2022,9,1,16,10.01,30.75,0
2022,9,1,17,10.13,33.44,0
2022,9,1,18,11.23,43.81,0
2022,9,1,19,11.66,50.38,0
2022,9,1,20,12.21,55.69,0
2022,9,1,21,12.88,61.94,0
2022,9,1,22,13.37,67.56,0
2022,9,1,23,13.67,71.56,0
2022,9,2,0,13.79,74.69,0
2022,9,2,1,13.92,77.56,0
2022,9,2,2,13.92,80.12,0
2022,9,2,3,13.98,82.44,0
2022,9,2,4,13.98,84.44,0
2022,9,2,5,13.98,86.94,0
2022,9,2,6,14.04,81.25,0
2022,9,2,7,13.43,63.19,0
2022,9,2,8,12.15,47.12,0
2022,9,2,9,11.47,39.31,0
2022,9,2,10,10.99,34.12,0
2022,9,2,11,10.56,30.75,0
2022,9,2,12,10.31,28.81,0
2022,9,2,13,10.31,28.31,0
2022,9,2,14,10.38,29.12,0
2022,9,2,15,10.44,30.94,0
2022,9,2,16,10.56,33.69,0
2022,9,2,17,10.68,37.62,0
2022,9,2,18,11.05,44.69,0
2022,9,2,19,11.54,52.38,0
2022,9,2,20,11.84,57.62,0
2022,9,2,21,12.21,62.44,0
2022,9,2,22,12.57,67.56,0
2022,9,2,23,12.94,71.62,0
2022,9,3,0,13.18,74.62,0
2022,9,3,1,13.43,77.56,0
2022,9,3,2,13.61,80.38,0
2022,9,3,3,13.73,83.38,0
2022,9,3,4,13.85,85.94,0
2022,9,3,5,13.92,88.62,0
2022,9,3,6,13.92,82.88,0
2022,9,3,7,13,64.19,0
2022,9,3,8,11.66,48.5,0
2022,9,3,9,10.68,39,0
2022,9,3,10,9.95,32.69,0
2022,9,3,11,9.7,29.44,0
2022,9,3,12,9.83,28.38,0
2022,9,3,13,10.13,28.75,0
2022,9,3,14,10.44,30.19,0
2022,9,3,15,10.68,32.44,0
2022,9,3,16,10.86,35.31,0
2022,9,3,17,10.99,38.81,0
2022,9,3,18,11.29,45.38,0
2022,9,3,19,11.66,51.88,0
2022,9,3,20,11.9,55.94,0
2022,9,3,21,12.21,60.25,0
2022,9,3,22,12.57,64.94,0
2022,9,3,23,12.76,68.88,0
2022,9,4,0,12.88,71.94,0
2022,9,4,1,12.88,74.5,0
2022,9,4,2,12.88,76.88,0
2022,9,4,3,12.94,79.44,0
2022,9,4,4,12.94,81.88,0
2022,9,4,5,13.06,85.06,0
2022,9,4,6,13.24,79.94,0
2022,9,4,7,13.12,66.56,0
2022,9,4,8,12.51,53.25,0
2022,9,4,9,11.96,44.38,0
2022,9,4,10,11.41,37.88,0
2022,9,4,11,10.99,33.25,0
2022,9,4,12,10.68,30.31,0
2022,9,4,13,10.44,28.81,0
2022,9,4,14,10.38,28.75,0
2022,9,4,15,10.44,30.06,0
2022,9,4,16,10.68,33.06,0
2022,9,4,17,11.11,38.62,0
2022,9,4,18,11.47,46.75,0
2022,9,4,19,11.84,54.44,0
2022,9,4,20,12.02,60.62,0
2022,9,4,21,12.21,65.19,0
2022,9,4,22,12.27,68.56,0
2022,9,4,23,12.21,70.56,0
2022,9,5,0,12.15,71.88,0
2022,9,5,1,11.96,72.88,0
2022,9,5,2,11.84,73.81,0
2022,9,5,3,11.72,74.62,0
2022,9,5,4,11.66,75.31,0
2022,9,5,5,11.6,76.38,0
2022,9,5,6,11.54,72.94,0
2022,9,5,7,11.17,61.44,0
2022,9,5,8,10.62,49.69,0
2022,9,5,9,10.25,41.12,0
2022,9,5,10,10.01,35.62,0
2022,9,5,11,9.95,32.38,0
2022,9,5,12,9.89,30.5,0.01
2022,9,5,13,9.83,29.81,0.02
2022,9,5,14,9.7,30.69,0.02
2022,9,5,15,9.64,32.31,0.01
2022,9,5,16,9.58,35.19,0
2022,9,5,17,9.64,39.56,0
2022,9,5,18,9.64,45.44,0
2022,9,5,19,9.64,50.56,0
2022,9,5,20,9.52,54.38,0
2022,9,5,21,9.4,57.19,0
2022,9,5,22,9.16,58.38,0
2022,9,5,23,8.91,58.69,0
2022,9,6,0,8.73,59.25,0
2022,9,6,1,8.54,59.75,0
2022,9,6,2,8.36,60.44,0
2022,9,6,3,8.18,61.25,0
2022,9,6,4,8,62.25,0
2022,9,6,5,7.93,64.25,0
2022,9,6,6,7.93,63.12,0
2022,9,6,7,7.87,55.12,0
2022,9,6,8,7.69,45.56,0
2022,9,6,9,7.63,37.56,0
2022,9,6,10,7.45,31.31,0
2022,9,6,11,7.14,26.81,0
2022,9,6,12,6.84,23.62,0
2022,9,6,13,6.47,21.38,0
2022,9,6,14,6.29,20.5,0
2022,9,6,15,6.29,21,0
2022,9,6,16,6.47,23.12,0
2022,9,6,17,6.84,27.12,0
2022,9,6,18,7.26,33.44,0
2022,9,6,19,7.51,38.62,0
2022,9,6,20,7.63,42.38,0
2022,9,6,21,7.69,46.31,0
2022,9,6,22,7.81,49.69,0
2022,9,6,23,7.93,53.12,0
2022,9,7,0,8.12,57,0
2022,9,7,1,8.24,60.56,0
2022,9,7,2,8.36,63.62,0
2022,9,7,3,8.42,66.38,0
2022,9,7,4,8.48,69,0
2022,9,7,5,8.54,71.44,0
2022,9,7,6,8.54,68.69,0
2022,9,7,7,8.36,56.75,0
2022,9,7,8,7.87,43.31,0
2022,9,7,9,7.45,33.12,0
2022,9,7,10,7.26,27.81,0
2022,9,7,11,7.14,24.5,0
2022,9,7,12,6.84,21.94,0
2022,9,7,13,6.59,20.12,0
2022,9,7,14,6.35,19.06,0
2022,9,7,15,6.23,18.69,0
2022,9,7,16,6.1,19.19,0
2022,9,7,17,6.23,21.31,0
2022,9,7,18,6.47,28.81,0
2022,9,7,19,6.35,31.38,0
2022,9,7,20,6.35,34.75,0
2022,9,7,21,6.35,37.69,0
2022,9,7,22,6.23,39.75,0
2022,9,7,23,6.23,41.94,0
2022,9,8,0,6.23,44.5,0
2022,9,8,1,6.29,47.69,0
2022,9,8,2,6.41,51.06,0
2022,9,8,3,6.53,54.31,0
2022,9,8,4,6.71,57.62,0
2022,9,8,5,6.84,60.88,0
2022,9,8,6,6.9,57.38,0
2022,9,8,7,6.84,47.81,0
2022,9,8,8,5.92,30.31,0
2022,9,8,9,4.82,19.19,0
2022,9,8,10,4.58,16.19,0
2022,9,8,11,4.39,14.12,0
2022,9,8,12,4.21,12.69,0
2022,9,8,13,4.03,11.75,0
2022,9,8,14,3.91,11.31,0
2022,9,8,15,3.85,11.38,0
2022,9,8,16,3.91,12.12,0
2022,9,8,17,4.33,15.12,0
2022,9,8,18,5.07,23.56,0
2022,9,8,19,5.37,28.25,0
2022,9,8,20,5.86,34.31,0
2022,9,8,21,6.29,40.69,0
2022,9,8,22,6.53,45.62,0
2022,9,8,23,6.84,50.62,0
2022,9,9,0,7.14,55.81,0
2022,9,9,1,7.45,61.12,0
2022,9,9,2,7.69,65.25,0
2022,9,9,3,7.75,67.44,0
2022,9,9,4,7.63,67.62,0
2022,9,9,5,7.32,66.25,0
2022,9,9,6,6.9,55.12,0
2022,9,9,7,6.53,42.12,0
2022,9,9,8,5.86,28.62,0
2022,9,9,9,5.31,19.62,0
2022,9,9,10,5.13,16.44,0
2022,9,9,11,4.88,14.44,0
2022,9,9,12,4.7,13.19,0
2022,9,9,13,4.64,12.62,0
2022,9,9,14,4.7,12.69,0
2022,9,9,15,4.76,13.31,0
2022,9,9,16,4.82,14.56,0
2022,9,9,17,5.13,17.25,0
2022,9,9,18,5.86,26.25,0
2022,9,9,19,6.04,30.31,0
2022,9,9,20,6.29,34.06,0
2022,9,9,21,6.47,37.75,0
2022,9,9,22,6.65,40.62,0
2022,9,9,23,6.9,43.31,0
2022,9,10,0,7.02,45.5,0
2022,9,10,1,7.14,47.25,0
2022,9,10,2,7.26,48.56,0
2022,9,10,3,7.39,49.69,0
2022,9,10,4,7.51,50.69,0
2022,9,10,5,7.51,52,0
2022,9,10,6,7.45,49.12,0
2022,9,10,7,7.39,40,0
2022,9,10,8,6.59,27.19,0
2022,9,10,9,6.16,21.25,0
2022,9,10,10,6.1,18.25,0
2022,9,10,11,6.29,16.94,0
2022,9,10,12,6.53,16.5,0
2022,9,10,13,6.65,16.56,0
2022,9,10,14,6.84,17,0
2022,9,10,15,6.9,18,0
2022,9,10,16,7.02,19.75,0
2022,9,10,17,7.14,22.62,0
2022,9,10,18,7.45,30.19,0
2022,9,10,19,7.57,34.88,0
2022,9,10,20,7.63,37.75,0
2022,9,10,21,7.69,38.88,0
2022,9,10,22,7.75,39.44,0
2022,9,10,23,7.75,39.94,0
2022,9,11,0,7.81,41.56,0
2022,9,11,1,7.87,42.69,0
2022,9,11,2,7.93,43.56,0
2022,9,11,3,8,44.06,0
2022,9,11,4,8.06,44.75,0
2022,9,11,5,8.06,44.5,0
2022,9,11,6,8.06,44.25,0
2022,9,11,7,8.18,38.38,0
2022,9,11,8,8.42,32.12,0
2022,9,11,9,8.3,27.5,0
2022,9,11,10,8.12,24.12,0
2022,9,11,11,8.24,22.69,0
2022,9,11,12,8.48,22.19,0
2022,9,11,13,8.67,22.12,0
2022,9,11,14,8.79,22.62,0
2022,9,11,15,8.97,24.06,0
2022,9,11,16,9.09,26.38,0
2022,9,11,17,9.16,29.81,0
2022,9,11,18,9.28,36.06,0
2022,9,11,19,9.34,41.38,0
2022,9,11,20,9.46,45.5,0
2022,9,11,21,9.64,49.25,0
2022,9,11,22,9.83,52,0
2022,9,11,23,10.01,53.88,0
2022,9,12,0,10.13,56.38,0
2022,9,12,1,10.25,59.56,0
2022,9,12,2,10.38,62.69,0
2022,9,12,3,10.5,65.25,0
2022,9,12,4,10.68,67.12,0
2022,9,12,5,10.8,68.5,0
2022,9,12,6,10.8,66.25,0
2022,9,12,7,11.23,57.94,0
2022,9,12,8,11.41,47.19,0
2022,9,12,9,10.5,38,0
2022,9,12,10,10.07,33.19,0
2022,9,12,11,10.01,31.5,0
2022,9,12,12,10.01,31.19,0
2022,9,12,13,9.95,30.88,0
2022,9,12,14,9.89,31.38,0
2022,9,12,15,9.77,32.19,0
2022,9,12,16,9.64,34.06,0
2022,9,12,17,9.52,36.56,0
2022,9,12,18,9.46,41.06,0
2022,9,12,19,9.58,46.56,0
2022,9,12,20,9.83,52.88,0
2022,9,12,21,9.95,58.44,0
2022,9,12,22,10.07,63.19,0
2022,9,12,23,10.07,67.44,0
2022,9,13,0,10.07,70.81,0
2022,9,13,1,10.07,74,0
2022,9,13,2,10.07,77,0
2022,9,13,3,10.07,79.88,0
2022,9,13,4,10.07,82.25,0
2022,9,13,5,10.07,84.38,0
2022,9,13,6,10.07,79.12,0
